Sentiments,Reviews
0,"['ab', 'bhttt', 'issues', 'hotay', 'hain', 'vegetables', 'order', 'place', 'krne', 'mabhi', 'bhi', 'nhi', 'ho', 'rhabaqi', 'sb', 'ho', 'rhay', 'hain', 'draz', 'se']"
0,"['receive', 'packing', 'whats', 'difference', 'orignal', 'explain', 'next']"
1,"['hands', 'free', 'ordered', 'recently', 'quality', 'goodvery', 'appreciated']"
0,"['item', 'dont', 'match', 'picture', 'description']"
1,"['boht', 'hi', 'ache', 'shoes', 'hai', 'jaisai', 'order', 'kie', 'thai', 'waise', 'hi', 'mile', 'hai', 'delivery', 'bhi', 'time', 'pr', 'mil', 'gai', 'thi', 'thanks', 'daraz', 'team']"
1,"['satisfied', 'highly', 'recommended']"
1,"['genuine', 'product']"
1,"['excellent', 'product', 'fully', 'satisfied']"
1,"['satisfied', 'chopsticks', 'delivery', 'time', 'good', 'quality']"
1,"['good', 'product']"
1,"['good', 'product', 'shown', 'picture', 'good', 'quality', 'original', 'good', 'price', 'also', 'delivered', 'time', 'deserves', 'tha', 'stars', 'recommended']"
1,"['amazing', 'good', 'sound', 'quality', 'deliver', 'given', 'time', 'really', 'satisfied']"
1,"['high', 'quality', 'product']"
0,"['disgusting', 'product']"
0,"['کوالٹی', 'بہت', 'ہی', 'خراب', 'ہے']"
1,"['accurate', 'product', 'perfect', 'alhamdulillah']"
1,"['received', 'parcel', 'good', 'condition', 'thanks', 'daraz', 'thanks', 'seller']"
1,"['described', 'satisfied', 'recommended', 'seller']"
1,"['recive', 'parcel', 'orignal', 'product']"
0,"['low', 'quality', 'like', 'plastic', 'dont', 'wast', 'money']"
0,"['getting', 'sound', 'consistent', 'sound', 'irritating']"
0,"['rotten', 'cucumbers', 'v', 'bad']"
1,"['good', 'experience', 'like', 'price', 'actually', 'ordered', 'kid', 'picture', 'also', 'attached', 'daraz', 'seee', 'also', 'picture', 'delivery', 'also', 'fine']"
0,"['received', 'dawlance', 'refrigerator', 'gd', 'inverter', 'today', 'opened', 'glass', 'door', 'broken', 'please', 'guide', 'proceed', 'exchange']"
0,"['lights', 'dont', 'work', 'useless']"
1,"['healthy', 'delicious', 'irresistible', 'yummy']"
0,"['broken', 'package']"
1,"['clean', 'fresh']"
0,"['ka', 'material', 'okk', 'hy', 'itna', 'ach', 'ni', 'hy', 'phat', 'gia', 'aur', 'myny', 'order', 'kiyay', 'thy', 'ino', 'ny', 'aik', 'send', 'kia', 'satisfied', 'aur', 'packing', 'bad']"
1,"['thank', 'kamran', 'enterprises', 'dispatching', 'order', 'fast', 'daraz', 'received', 'within', 'days']"
1,"['excellent', 'device', 'price', 'timely', 'shipment', 'well', 'packed', 'stars', 'testing', 'device', 'normal', 'diabetes', 'patient']"
1,"['like', 'product', 'amazing', 'product', 'sound', 'quality', 'best']"
1,"['head', 'shoulder', 'shampoo', 'best', 'dandruff', 'shampoo', 'hairs', 'scalp', 'clean', 'clear', 'best', 'dandruff', 'shampoo', 'ever', 'pakistan', 'daraz', 'thankful', 'original', 'shampoo', 'discount', 'happy']"
1,"['absolutely', 'loved', 'parcel', 'would', 'recommend']"
1,"['bohat', 'acha']"
0,"['different', 'shown', 'pic']"
0,"['quality', 'acha', 'hay', 'liken', 'aik', 'pod', 'kam', 'nhi', 'kar', 'raha', 'disappointed']"
0,"['poor', 'customer', 'services', 'agreed', 'chat', 'seller', 'supposed', 'send', 'colors', 'described', 'picture', 'received', 'different', 'color', 'shirts']"
1,"['amazing', 'lights', 'loved']"
1,"['nyc', 'high', 'base', 'sound', 'highly', 'recommended']"
1,"['thank', 'much', 'drz', '’', 'really', 'beautiful']"
1,"['wonderful', 'product', 'thanks', 'daraz']"
1,"['amazing', '🤩just', 'u', 'put', 'front', 'light', 'mins', 'let', 'absorb', 'light', 'fabulous']"
1,"['amazing', 'shoes', 'item', 'granted', 'full', 'draz', 'apk', 'thanks', 'team']"
0,"['agree', 'daraz', 'agree', 'good']"
1,"['quality', 'satisfying']"
0,"['sound', 'clear', 'impressed', 'product', 'also', 'product', 'open']"
1,"['receive', 'product', 'thanks', 'daraz']"
1,"['shown', 'fault', 'daraz', 'service', 'beside', 'machine', 'useful', 'much']"
1,"['order', 'soon']"
1,"['love', 'colour', 'fabric', 'lovely', 'price', 'range']"
1,"['picture', 'nice', 'nice']"
1,"['rd', 'order', 'received', 'timely', 'completely', 'satisfied', 'thanks', 'seller', 'cooperation', 'stay', 'blessed', 'recommend']"
1,"['got', 'product', 'displayed', 'good', 'quality', 'fast', 'delivery', 'awesome', 'seller', 'recommended']"
1,"['price', 'ky', 'hisab', 'sy', 'behtreen', 'product', 'h', 'sound', 'quality', 'bi', 'achi', 'h']"
0,"['eraser', 'paint', 'good', 'glitter', 'poor', 'glitter', 'half', 'bottle', 'disappointed', 'daraz']"
0,"['worked', 'stopped', 'worked', 'good', 'quality']"
1,"['bohat', 'e', 'achi', 'handfree', 'hai', 'gionee', 'awaz', 'achi', 'hai', 'sound', 'alw', 'hai', 'bohat', 'alaw', 'thanks', 'daraz']"
0,"['aoa', 'mjhy', 'aj', 'parcel', 'received', 'ho', 'gya', 'ha', 'lakn', 'ya', 'ni', 'ho', 'ra', 'charging', 'ha', 'lakn', 'hi', 'ni', 'ho', 'ra', 'kb', 'sy', 'try', 'kr', 'ry', 'han', 'change', 'policy', 'ha', 'mjhy', 'change', 'krwana', 'ha']"
1,"['fresh', 'product', 'discounted', 'price']"
1,"['size', 'approached', 'perfectly', 'bit', 'brighter', 'display', 'picture', 'like']"
0,"['god', 'ad', 'expecting', 'arent', 'glowing', 'dark', 'room']"
1,"['excellent', 'experience', 'received', 'exact', 'item', 'ordered', 'great', 'packing', 'timely', 'delivery', 'tried', 'mosquito', 'repellent', 'spray', 'last', 'night', 'works', 'great', 'fragrance', 'really', 'fresh', 'light', 'recommend', 'product', 'thanks', 'seller', 'daraz', 'wonderful', 'shopping', 'experience']"
0,"['delivery', 'packing', 'well', 'serum', 'goodno', 'results', 'skin', 'use', 'la', 'week', 'review']"
1,"['nice', 'item']"
0,"['eggs', 'rotten', 'black', 'watery', 'inside']"
0,"['returned', 'phantom', 'drop', 'yo', 'tcs', 'two', 'days', 'eid', 'th', 'ramadan', 'th', 'day', 'past', 'eid', 'still', 'status', 'pending']"
1,"['excellent', 'product', 'recommended']"
1,"['good', 'especially', 'feature', 'remote', 'control']"
1,"['really', 'nice']"
1,"['buhat', 'acha', 'quality', 'hai', 'itna', 'kam', 'price', 'may']"
1,"['achi', 'quality', 'zaberdast', 'umda', 'highly', 'recommended', 'nicely', 'packed', 'service', 'bhi', 'zaberdast']"
0,"['software', 'workinguseless']"
0,"['bad', 'quality', 'oil', 'smell', 'found', 'bars', 'ended', 'returning']"
1,"['product', 'cheap', 'good', 'exactly', 'described', 'description', 'price', 'range', 'thought', 'bad', 'choice', 'satisfied', 'purchase']"
1,"['paking', 'product', 'thank', 'u', 'daraz']"
1,"['nice', 'bags', 'good', 'quality', 'love']"
0,"['faulty', 'product', 'checked', 'sending', 'product']"
1,"['great', 'product', 'customer', 'support', 'service', 'recommended']"
0,"['sorry', 'doesnt', 'work', 'tried', 'apps', 'app', 'store', 'couldnt', 'connect', 'car', 'suzuki', 'liana', 'useless']"
1,"['ontime', 'delivery', 'fresh', 'always']"
1,"['thanku', 'soo', 'much', 'daraz', 'jesa', 'dekha', 'tha', 'wesa', 'mila', 'best', 'platform', 'pakistan']"
0,"['shashka', 'bht', 'hai', 'lekin', 'awaz', 'k', 'lehaz', 'se', 'rs', 'wale', 'headphones', 'se', 'bhi', 'gay', 'guzre', 'hain', 'bass', 'bilkul', 'bhi', 'nai', 'hai']"
1,"['bht', 'ache', 'hai', 'mere', 'husband', 'bht', 'khush', 'hoye', 'hai', 'unko', 'bht', 'pasnd', 'aye', 'hai']"
1,"['creamy', 'soft', 'loveable', 'mask', 'totally', 'recomanded', 'star', 'yes', 'timely', 'delivered']"
1,"['nice', 'product', 'pic', 'im', 'satisfied', 'thanks', 'daraz', 'thanks', 'seller']"
1,"['good', 'shirt']"
0,"['ye', 'ne', 'kal', 'hi', 'daraz', 'app', 'se', 'mngwaii', 'ha', 'lkn', 'ye', 'charge', 'nh', 'ho', 'rhe', 'rupy', 'barhe', 'han', 'lkn', 'din', 'hi', 'chle', 'han', 'charge', 'nh', 'ho', 'rha', 'khudaa', 'raa', 'asy', 'nh', 'kiyaa', 'kre', 'hum', 'ap', 'py', 'yaqeen', 'kr', 'k', 'lete', 'han', 'aur', 'ap', 'dhokadete', 'han']"
1,"['shown', 'picture', 'bht', 'acha', 'h']"
1,"['highly', 'recommended']"
0,"['low', 'quality', 'k', 'hain', 'ik', 'bag', 'ki', 'zip', 'b', 'tut', 'gai', 'bnd', 'krte', 'hue']"
0,"['one', 'side', 'fuse']"
1,"['wounderfull', 'blower', 'shown', 'picture']"
1,"['long', 'strip', 'covers', 'whole', 'wall', 'nicely', 'thanks', 'seller']"
1,"['good', 'product', 'size', 'could', 'also', 'good', 'love']"
1,"['good', 'response', 'seller', 'product', 'awesome', 'literally', 'product', 'good']"
1,"['good', 'quality', 'cheap']"
0,"['mere', 'sath', 'dhoka', 'hua', 'hai', 'handfrees', 'bata', 'kar', 'bheji', 'aik', 'handfree', 'hai', 'jo', 'bheji', 'hai', 'us', 'ki', 'bhi', 'aik', 'side', 'khrab', 'hai', 'main', 'product', 'return', 'karna', 'chahti', 'hu']"
0,"['usual', 'name', 'sale', 'size', 'also', 'reduces', 'huh']"
1,"['delivered', 'time', 'good', 'glove']"
0,"['poor', 'cleansing', 'brush', 'dont', 'like', 'plz', 'dont', 'buy', 'anyone', 'hard', 'use', 'one', 'time', 'make', 'face', 'like', 'fully', 'red', 'cause', 'acne', 'size', 'small']"
1,"['really', 'good', 'quality', 'price', 'pay']"
1,"['th', 'order', 'candy', 'ac', 'nice', 'products', 'suitable', 'summer', 'winter', 'hot', 'cool', 'u', '’', 'need', 'heater', 'u', 'candy']"
1,"['installed', 'bottle', 'working', 'well']"
1,"['thank', 'u', 'darazst', 'time', 'mangwae', 'vehetables', 'darz', 'sy', 'uneed', 'nae', 'itni', 'fresh', 'r', 'achi', 'aaygilykin', 'kum', 'rate', 'main', 'bht', 'achi', 'chez', 'mili', 'woh', 'bh', 'without', 'dctotally', 'stisfied', 'thisinshaallah', 'ab', 'tw', 'daraz', 'sy', 'mangwaongi', 'har', 'chezz']"
1,"['happy', '🤗', 'nice', 'good', 'quality', 'shoes']"
0,"['seller', 'clearly', 'mentioned', 'original', 'handsree', 'original', 'received', 'copy', 'gionee', 'recommended']"
0,"['thanks', 'daraz', 'quality', 'thora', 'sa', 'frq', 'tapar', 'itny', 'paso', 'thk', 'ti']"
1,"['device', 'good']"
1,"['good', 'product', 'price', 'range', 'sound', 'good']"
1,"['good', 'product']"
1,"['thank', 'received', 'order', 'good', 'quality', 'recommended']"
0,"['third', 'class', 'product', 'ghatiya', 'quality', 'blkl', 'b', 'order', 'karke', 'apne', 'paise', 'na', 'waste', 'karen', 'phr', 'return', 'karne', 'b', 'sau', 'bahane', 'karenge', 'product', 'chalega', 'hy', 'nhi', 'packing', 'b', 'nakli', 'product', 'b', 'bekaarr']"
1,"['well', 'packed', 'delivered', 'good', 'product', 'price', 'range', 'seller']"
0,"['percentage', 'alcohol', 'mentioned', 'first', 'hand', 'experience', 'quantity', 'alcohol', 'enough', 'kill', 'corona', 'virus', 'want', 'protection', 'corona', 'go', 'another', 'hand', 'sanitizer', 'one', 'doesnt', 'protect']"
0,"['massager', 'working', 'bad', 'product', 'plz', 'dont', 'buy']"
1,"['good', 'quality', 'hand', 'free', 'like']"
0,"['remote', 'control', 'sent', 'disappointing', 'experience', 'service', 'please', 'send', 'remote', 'control']"
0,"['bad', 'experience', 'unit', 'came', 'defective', 'motor', 'get', 'replaced', 'company', 'disappointed']"
1,"['achi', 'quality', 'ka', 'ha', 'satisfied']"
0,"['stupid', 'kidding']"
0,"['placed', 'order', 'last', 'night', 'received', 'ac', 'today', 'quick', 'service', 'warranty', 'card', 'inside', 'inverter', 'mentioned', 'box', 'made', 'video', 'opening', 'boxes', 'one', 'replying', 'tcl', 'flagship', 'store', 'contact', 'provide', 'warranty', 'card', 'update', 'review', 'else', 'going', 'return', 'product', 'daraz', 'help', 'asking', 'contact', 'company', 'return', 'help', 'provide', 'warranty', 'card']"
0,"['aik', 'hee', 'mili', 'h', 'mjhy', 'mery', 'paisa', 'wapis', 'chahiya', '🤬']"
1,"['arrived', 'time', 'good', 'quality', 'price', 'fantastic']"
1,"['bhut', 'hi', 'acha', 'hai', 'sound', 'bhi', 'sahi', 'hai', 'charging', 'timing', 'bhi', 'best', 'product', 'thank', 'daraz🥰']"
1,"['packing', 'good']"
0,"['like', 'shampoo', 'good']"
0,"['bad', 'experience', 'shopping', 'daraz', 'time']"
1,"['good', 'quality', 'plastic', 'loved', 'better', 'expected']"
1,"['fresh', 'timely', 'delivered', 'reasonable', 'prices', 'remarkable', 'service', 'highly', 'recommended']"
1,"['product', 'real', 'removing', 'hair', 'seller', 'responding', 'delivering', 'product']"
1,"['good', 'product', 'compatible', 'iphone', 'satisfied', 'product']"
1,"['exceptionalgood', 'material', 'picture']"
0,"['product', 'overall', 'satisfactory', 'minor', 'faultsthe', 'cutting', 'brush', 'hair', 'goodmoreover', 'harmful', 'sensitive', 'skin', 'caused', 'rashes', 'face']"
1,"['nice', 'thermostat', 'good', 'shipping']"
1,"['packing', 'good', 'thingz', 'packed', 'card', 'boxn', 'item', 'packed', 'wrapper']"
1,"['good', 'heavy', 'definitely', 'wont', 'move', 'table', 'light', 'rough', 'top', 'taste', 'would', 'cause', 'rash', 'long', 'session', 'overall', 'good', 'sides', 'showed', 'runner', 'wont', 'break', 'sides']"
1,"['good', 'quality']"
0,"['betri', 'timing', 'nit', 'good']"
1,"['jo', 'mngwaya', 'wo', 'e', 'aiaseller', 'loyal']"
1,"['high', 'quality', 'product']"
1,"['good', 'product', 'low', 'price', 'like', 'always', 'good', 'experience', 'daraz', 'seller']"
1,"['delicate', 'material', 'hold', 'care', 'fully', 'good', 'storage']"
1,"['good', 'product']"
0,"['bandages', 'ordered', 'daraz', 'terrible', 'quality', 'lacked', 'proper', 'adhesion', 'would', 'stay', 'place', 'frustrating', 'bandages', 'constantly', 'coming', 'undone', 'defeating', 'purpose', 'providing', 'proper', 'wound', 'care']"
1,"['rating', 'star', 'received', 'within', 'days', 'shown', 'online', 'thanks', 'daraz']"
1,"['original', 'product', 'like', 'much', 'code', 'free', 'seller', 'cooperative', 'carefully', 'packed', 'ship', 'product', 'delighted', 'services', 'recommendation', 'online', 'shoppers', 'always', 'prefer', 'daraz', 'mall', 'sellers', 'regrets', 'thanks', 'daraz', 'seller']"
0,"['given', 'local', 'product', 'aiwa', 'packing', 'also', 'packing', 'also', 'broken', 'satisfied', 'product', 'need', 'refund']"
1,"['good', 'fresh', 'potatoes']"
1,"['alu', 'good', 'size', 'n', 'quality']"
1,"['superb', 'owesome', 'thanks', 'daraz']"
1,"['secure', 'packaging', 'fast', 'delivery', 'highly', 'satisfied']"
1,"['zabardsat', 'fresh', 'items', 'received']"
1,"['product', 'gooooooood', 'boofers', 'seller', 'extremely', 'recommend', 'good', 'product', 'first', 'order']"
1,"['good', 'quality', 'nice', 'shirt', 'happy', 'thanks', 'draaz']"
0,"['ya', 'kia', 'haa', 'mene', 'pehle', 'dafa', 'daraz', 'sa', 'kuch', 'perchase', 'kia', 'wo', 'bhi', 'apna', 'kharab', 'light', 'da', 'di', 'jo', 'chal', 'hi', 'nahi', 'rahi', 'please', 'ap', 'change', 'ker', 'dain', 'light', 'ya', 'wapus', 'la', 'lein']"
1,"['bht', 'acha', 'hai']"
1,"['nice', 'shirt']"
0,"['highly', 'disappointed']"
1,['beautiful']
0,"['thought', 'would', 'work', 'open', 'operate', 'beat', 'coffee']"
0,"['bad', 'experience', 'aik', 'chal', 'hi', 'nhi', 'rha', 'koi', 'tarika', 'btaye', 'ya', 'wapis', 'ho', 'jaye', 'gy']"
1,"['excellent', 'product']"
0,"['seller', 'product', 'totaly', 'different', 'advertised', 'less', 'pockets', 'cards', 'material', 'different', 'sim', 'holder', 'place', 'dont', 'buy', 'returned']"
0,"['wifi', 'working', 'heating', 'issues', 'really', 'disappointing', 'stand', 'router', 'even', 'one', 'signal', 'appears', 'laptop', 'gets', 'full', 'signals', 'far', 'away', 'want', 'full', 'refund', 'bad', 'experience', 'buying', 'anything', 'seller', 'ever']"
0,"['dono', 'ik', 'sath', 'connect', 'ni', 'hoty', 'ik', 'time', 'pay', 'ik', 'side']"
0,"['medical', 'equipment', 'ordered', 'daraz', 'extremely', 'poor', 'quality', 'materials', 'used', 'flimsy', 'meet', 'necessary', 'safety', 'standards', 'concerning', 'subpar', 'products', 'available', 'purchase', 'platform']"
1,"['best', 'handfree', 'ever', 'original', 'product', 'recommended']"
0,"['first', 'time', 'received', 'low', 'quality', 'changed', 'itemized']"
1,"['good', 'quality', 'mp', 'player']"
1,"['nice', 'bags']"
1,"['order', 'straightner', 'sale', 'services', 'great', 'fast', 'also', 'product', 'straightner', 'quality', 'good', 'excellent', 'inshallah', 'order', 'thanks', 'great', 'product']"
0,"['damage', 'product']"
0,"['plastic', 'quality', 'good', 'however', 'working', 'fine']"
0,"['rough', 'condition', 'size', 'also', 'standards']"
1,"['good', 'shoes', 'thanks', 'draz']"
1,"['nice', 'colour', 'good', 'print', 'best', 'bts', 'amy', 'nice', 'quality', 'highly', 'recommend']"
1,"['really', 'moisturises', 'skin', 'make', 'skin', 'sticky']"
1,"['good', 'quality', 'product', 'per', 'packing', 'list', 'specifications']"
1,['great']
1,"['thank', 'much', 'daraz', 'glowlovely', 'providing', 'genuine', 'fairlovely', 'cream', 'ml', 'quantity', 'price', 'mentioned', 'pack', 'long', 'expiry', 'date', 'got', 'amazing', 'discount', 'sale', 'daraz', 'club', 'members', 'voucher', 'always', 'recommend', 'daraz', 'online', 'shopping', 'thanks', 'daraz']"
0,"['color', 'picture', 'show', 'overall', 'good', 'product', 'pricetag', 'recommend', 'sealer', 'kindly', 'change', 'courier', 'service', 'much', 'late', 'delivery', 'process']"
1,"['price', 'ke', 'hisab', 'se', 'boht', 'acha', 'han', 'ye', 'shoes', 'dilver', 'taim', 'pe', 'hoye', 'ha']"
1,"['tv', 'wellbuilt', 'sturdy', 'looks', 'great']"
1,"['love', 'highly', 'recommended']"
1,"['v', 'nice', 'product']"
1,"['received', 'good']"
1,"['product', 'low', 'price', 'good', 'ill', 'definitely', 'recommend', 'buy']"
0,"['useless', 'gel', 'coming', 'brush', 'returned', 'product']"
1,"['received', 'shown', 'photo', 'works', 'perfectly', '’', 'hesitate', 'place', 'order']"
1,"['happy', 'shopping']"
1,"['received', 'order', 'well', 'packed', 'satisfied']"
0,"['regret', 'ordering', 'sexual', 'wellness', 'item', 'daraz', 'product', 'arrived', 'damaged', 'visible', 'cracks', 'defects', 'unusable', 'potentially', 'unsafe', 'lack', 'quality', 'control', 'care', 'packaging', 'shipping', 'evident', 'left', 'unsatisfied', 'frustrated', 'purchase']"
0,"['motor', 'weak', 'cant', 'beat', 'coffee', 'wastage', 'money']"
0,"['small', 'size', 'received']"
1,"['satisfactory', 'product']"
1,"['nice', 'product', 'love', 'giving', 'nice', 'look', 'car', 'thanks', 'soo', 'good']"
1,"['best', 'quality']"
1,"['awesome', 'dfreshawesome', 'delivered', 'time', 'available', 'best', 'rate', 'absolutely', 'fresh', 'amazing', 'thanks', 'daraz', 'dfresh', 'keep']"
1,"['great', 'product', 'recommend']"
0,"['sir', 'working', 'days']"
1,"['received', 'order', 'good', 'packing', 'ordered', 'rainy', 'season', 'paking', 'saving', 'water']"
1,"['excellent', 'quality', 'productfast', 'shippingrecommended', 'seller']"
1,"['like', 'much', 'good', 'quality']"
1,"['recommended', 'nd', 'ordered']"
1,"['excellent', 'also', 'packaging', 'great']"
1,"['good', 'product', 'jesa', 'pic', 'hai', 'product', 'wesa', 'hi', 'deliver', 'kya', 'hai']"
1,['great']
1,"['sound', 'ear', 'phone', 'good', 'voice', 'comes', 'clearly', 'good', 'product', 'nice', 'thank', 'u', 'seller', 'also', 'dilevery', 'fast', 'thank', 'u', 'daraz']"
0,"['green', 'light', 'isnt', 'working', 'strip', 'tried', 'chatting', 'store', 'response', 'even', 'two', 'days']"
1,['service']
1,"['shown', 'picture', 'brightsss', 'dark', 'nightttt', 'ðÿ', '’', '“', 'ðÿ˜€', 'love', 'cutieeee', 'briighttt', 'pendant']"
1,"['received', 'parcel', 'thank', 'much', 'daraz', 'fresh']"
0,"['quality', 'wallet', 'poor', 'satisfied', 'product', 'recommened', 'buy', 'product', 'totally', 'loss', 'money', 'one', 'ordered', 'good', 'quality', 'good', 'rd', 'th', 'pic', 'one', 'ordered', 'messaged', 'store', 'tell', 'snd', 'sad', 'emoji', 'wallet', 'damaged', 'sides', 'also']"
